token,numEn,numDe
iar,968,366
ias,641,415
iat,4022,986
iau,24,68
iav,12,14
iaw,1,4
iax,18,8
iay,2,2
iaz,37,61
iba,205,255
ibb,475,162
ibc,2,136
ibd,0,10
ibe,1117,3271
ibf,1,25
ibg,2,29
ibh,1,44
ibi,1538,790
ibj,0,1
ibk,2,30
ibl,1618,562
ibm,1,70
ibn,13,18
ibo,214,178
ibp,1,13
ibq,0,2
ibr,1283,832
ibs,56,160
ibt,2,104
ibu,1234,930
ibv,0,9
ibw,4,63
ibx,0,0
iby,36,37
ibz,0,13
ica,15396,391
icb,3,3
icc,64,39
icd,0,1
ice,10086,457
icf,2,2
icg,2,0
ich,1686,54224
ici,4823,195
icj,0,0
ick,4738,4496
icl,1382,21
icm,2,2
icn,36,0
ico,1504,233
icp,4,1
icq,1,0
icr,1199,45
ics,2269,26
ict,2910,52
icu,1758,158
icv,0,2
icw,3,0
icx,0,0
icy,899,25
icz,12,12
ida,1849,809
idb,8,99
idc,10,8
idd,760,134
ide,10006,6996
idf,21,33
idg,1070,146
idh,9,54
idi,1834,1567
idj,1,3
idk,2,55
idl,273,98
idm,8,93
idn,259,31
ido,541,382
idp,11,39
idq,0,0
idr,56,212
ids,779,264
idt,223,57
idu,677,1190
idv,0,25
idw,47,31
idx,0,0
idy,155,57
idz,2,28
iea,1,116
ieb,47,5557
iec,772,624
ied,1868,5699
iee,0,103
ief,921,3725
ieg,157,4976
ieh,7,2285
iei,24,83
iej,1,1
iek,14,171
iel,2079,5696
iem,96,593
ien,4503,9633
ieo,0,23
iep,18,239
ieq,2,11
ier,3712,25450
ies,6661,3093
iet,1279,1911
ieu,67,261
iev,539,128
iew,819,182
iex,0,5
iey,0,0
iez,46,102
ifa,122,443
ifb,1,64
ifc,0,8
ifd,1,12
ife,2456,2892
iff,1844,3144
ifg,0,45
ifh,0,55
ifi,3980,1682
ifj,0,0
ifk,0,29
ifl,233,238
ifm,0,45
ifn,1,5
ifo,658,298
ifp,0,26
ifq,0,0
ifr,124,121
ifs,13,69
ift,1557,2679
ifu,260,273
ifv,0,21
ifw,0,16
ifx,0,0
ify,584,2
ifz,0,21
iga,1500,876
igb,8,117
igc,2,5
igd,1,17
ige,1420,17916
igf,14,240
igg,500,157
igh,10768,184
igi,1415,1035
igj,1,257
igk,0,5239
igl,99,232
igm,273,284
ign,4343,1682
igo,444,249
igp,1,48
igq,0,0
igr,728,552
igs,87,1138
igt,12,1378
igu,982,3971
igv,1,22
igw,47,59
igx,0,0
igy,14,7
igz,31,13
iha,44,156
ihb,0,28
ihc,0,0
ihd,0,2
ihe,46,1300
ihf,0,14
ihg,0,14
ihh,0,4
ihi,50,122
ihj,0,0
ihk,0,9
ihl,2,12
ihm,0,26
ihn,0,246
iho,54,52
ihp,0,0
ihq,0,0
ihr,1,150
ihs,0,17
iht,0,40
ihu,24,119
ihv,0,5
ihw,0,11
ihx,0,0
ihy,56,55
ihz,0,1
iia,50,11
iib,0,2
iic,2,0
iid,62,25
iie,1,135
iif,5,0
iig,0,15
iih,0,1
iii,0,1
iij,0,0
iik,1,3
iil,0,0
iim,1,7
iin,86,39
iio,11,13
iip,0,0
iiq,0,0
iir,1,2
iis,12,62
iit,122,137
iiu,0,0
iiv,0,0
iiw,1,0
iix,0,0
iiy,0,0
iiz,0,0
ija,32,38
ijb,0,0
ijc,0,0
ijd,0,0
ije,9,12
ijf,0,0
ijg,0,0
ijh,0,0
iji,37,8
ijj,0,1
ijk,2,4
ijl,1,1
ijm,3,1
ijn,4,4
ijo,12,19
ijp,0,0
ijq,0,0
ijr,5,2
ijs,1,4
ijt,0,0
iju,5,6
ijv,1,1
ijw,0,0
ijx,0,0
ijy,0,0
ijz,0,0
ika,149,4318
ikb,0,93
ikc,0,4
ikd,3,39
ike,2433,2178
ikf,0,84
ikg,2,54
ikh,24,40
iki,320,267
ikj,0,15
ikk,27,121
ikl,7,161
ikm,0,55
ikn,6,21
iko,91,1490
ikp,0,79
ikq,0,0
ikr,10,1159
iks,16,195
ikt,8,652
iku,15,862
ikv,2,42
ikw,0,64
ikx,0,0
iky,10,4
ikz,0,18
ila,1421,1069
ilb,141,1201
ilc,47,1147
ild,2939,5123
ile,5530,2841
ilf,120,1220
ilg,109,271
ilh,55,212
ili,7422,4770
ilj,4,15
ilk,1087,259
ill,9539,4677
ilm,929,979
iln,72,246
ilo,984,695
ilp,15,112
ilq,1,7
ilr,156,86
ils,575,636
ilt,1193,832
ilu,447,1266
ilv,612,114
ilw,289,133
ilx,0,0
ily,2384,21
ilz,3,686
ima,3586,1784
imb,792,281
imc,5,9
imd,1,50
ime,5546,1536
imf,13,86
img,1,38
imh,2,95
imi,2299,1119
imj,2,3
imk,3,106
iml,46,123
imm,1272,3872
imn,92,164
imo,515,380
imp,3272,969
imq,0,0
imr,49,33
ims,345,254
imt,2,207
imu,1000,392
imv,1,9
imw,9,43
imx,0,0
imy,31,16
imz,3,80
ina,8341,5077
inb,187,1765
inc,5104,350
ind,7748,10659
ine,18747,23580
inf,3070,2423
ing,67707,14970
inh,579,1709
ini,6275,5999
inj,578,126
ink,2552,4076
inl,349,1141
inm,168,553
inn,1538,4904
ino,2124,1535
inp,317,411
inq,222,63
inr,30,1093
ins,6746,8458
int,14516,4909
inu,1289,1150
inv,1753,490
inw,96,978
inx,29,17
iny,507,71
inz,31,2125
ioa,94,120
iob,70,97
ioc,305,89
iod,1216,473
ioe,68,38
iof,56,58
iog,519,538
ioh,25,25
ioi,87,72
ioj,4,7
iok,25,131
iol,1826,1168
iom,469,448
ion,66432,22240
ioo,7,11
iop,507,447
ioq,3,6
ior,1651,389
ios,533,575
iot,604,639
iou,2658,24
iov,58,64
iow,9,26
iox,100,104
ioy,0,0
ioz,4,78
ipa,1008,255
ipb,28,4
ipc,14,3
ipd,0,2
ipe,2129,363
ipf,17,229
ipg,3,2
iph,431,316
ipi,500,261
ipj,3,1
ipk,8,13
ipl,1415,475
ipm,597,12
ipn,2,1
ipo,401,293
ipp,1490,1530
ipq,0,0
ipr,158,179
ips,627,340
ipt,901,207
ipu,161,208
ipv,0,1
ipw,27,1
ipx,0,0
ipy,32,14
ipz,13,25
iqa,1,1
iqb,0,0
iqc,0,0
iqd,0,1
iqe,0,0
iqf,0,0
iqg,0,0
iqh,0,0
iqi,0,0
iqj,0,0
iqk,0,0
iql,0,0
iqm,0,0
iqn,0,0
iqo,0,0
iqp,0,0
iqq,0,0
iqr,0,0
iqs,0,0
iqt,0,0
iqu,1375,328
iqv,0,0
iqw,0,0
iqx,0,0
iqy,0,0
iqz,0,0
ira,1144,888
irb,117,345
irc,2276,809
ird,2062,90
ire,5546,980
irf,61,12
irg,210,511
irh,22,18
iri,1280,552
irj,3,12
irk,73,1811
irl,741,171
irm,719,974
irn,42,1148
iro,1261,341
irp,234,48
irq,4,4
irr,1203,475
irs,1320,629
irt,1216,1578
iru,333,677
irv,12,6
irw,92,17
irx,0,0
iry,569,8
irz,0,9
isa,1998,1329
isb,99,368
isc,2723,31168
isd,163,72
ise,5674,6188
isf,269,221
isg,105,183
ish,7148,298
isi,3956,4162
isj,38,20
isk,1513,1197
isl,490,390
ism,3511,2716
isn,18,69
iso,2402,889
isp,1551,941
isq,46,17
isr,130,158
iss,4166,5236
ist,14683,11896
isu,428,821
isv,6,168
isw,8,109
isx,0,0
isy,165,43
isz,5,289
ita,4910,3063
itb,16,467
itc,1729,69
itd,1,63
ite,13731,10369
itf,61,323
itg,6,655
ith,6976,1173
iti,11607,6048
itj,5,10
itk,13,328
itl,441,652
itm,189,189
itn,226,221
ito,2208,906
itp,17,279
itq,0,3
itr,956,1366
its,1270,5871
itt,3103,8884
itu,2581,3235
itv,54,234
itw,32,345
itx,0,0
ity,12650,152
itz,236,4533
iua,1,0
iub,0,0
iuc,7,2
iud,2,2
iue,6,6
iuf,0,0
iug,1,1
iuh,0,0
iui,2,1
iuj,1,0
iuk,2,4
iul,7,3
ium,2770,2809
iun,8,153
iuo,2,1
iup,3,3
iuq,1,1
iur,61,49
ius,375,333
iut,3,5
iuu,0,0
iuv,1,0
iuw,0,0
iux,0,0
iuy,0,0
iuz,0,0
iva,2034,925
ivb,0,81
ivc,0,2
ivd,0,28
ive,15255,3024
ivf,0,48
ivg,0,59
ivh,0,20
ivi,3469,1624
ivj,0,1
ivk,1,81
ivl,0,34
ivm,0,36
ivn,0,5
ivo,426,131
ivp,0,58
ivq,0,0
ivr,12,59
ivs,2,154
ivt,1,26
ivu,31,64
ivv,13,28
ivw,0,27
ivx,0,0
ivy,89,0
ivz,0,13
iwa,95,121
iwb,0,0
iwc,0,0
iwd,0,0
iwe,9,158
iwf,0,0
iwg,0,0
iwh,2,1
iwi,90,155
iwj,0,0
iwk,0,0
iwl,0,0
iwm,0,0
iwn,0,1
iwo,7,37
iwp,0,0
iwq,0,0
iwr,0,1
iws,0,1
iwt,0,0
iwu,0,29
iwv,0,0
iww,0,1
iwx,0,0
iwy,0,0
iwz,0,0
ixa,73,44
ixb,2,11
ixc,0,0
ixd,1,6
ixe,651,123
ixf,3,6
ixg,4,9
ixh,0,2
ixi,228,120
ixj,0,0
ixk,0,13
ixl,2,3
ixm,1,6
ixn,0,4
ixo,34,31
ixp,9,36
ixq,0,0
ixr,1,2
ixs,5,25
ixt,237,23
ixu,5,3
ixv,0,4
ixw,1,1
ixx,0,0
ixy,4,2
ixz,0,3
iya,38,20
iyb,0,0
iyc,0,0
iyd,0,0
iye,7,0
iyf,0,0
iyg,0,0
iyh,0,0
iyi,2,0
iyj,0,0
iyk,1,0
iyl,0,0
iym,0,0
iyn,0,0
iyo,4,5
iyp,1,1
iyq,0,0
iyr,0,0
iys,3,0
iyt,0,0
iyu,2,0
iyv,0,0
iyw,0,0
iyx,0,0
iyy,3,5
iyz,0,0
iza,2682,148
izb,2,46
izc,5,4
izd,1,12
ize,3105,1382
izf,0,25
izg,1,22
izh,7,11
izi,483,2899
izj,0,1
izk,1,81
izl,0,24
izm,4,28
izn,2,1
izo,375,337
izp,2,15
izq,0,0
izr,2,11
izs,2,49
izt,0,60
izu,47,173
izv,0,24
izw,1,36
izx,0,0
izy,7,49
izz,224,152
jaa,2,1
jab,29,22
jac,709,130
jad,40,17
jae,7,3
jaf,4,3
jag,35,222
jah,26,538
jai,45,2
jaj,0,2
jak,9,75
jal,24,30
jam,167,59
jan,82,69
jao,0,0
jap,12,35
jaq,0,1
jar,241,58
jas,71,33
jat,0,19
jau,28,29
jav,24,9
jaw,230,4
jax,5,2
jay,79,3
jaz,70,20
jba,1,1
jbb,0,0
jbc,0,0
jbd,0,0
jbe,0,0
jbf,0,0
jbg,0,0
jbh,0,0
jbi,0,0
jbj,0,0
jbk,0,0
jbl,0,0
jbm,0,0
jbn,0,0
jbo,0,0
jbp,0,0
jbq,0,0
jbr,0,0
jbs,0,0
jbt,0,0
jbu,0,0
jbv,0,0
jbw,0,0
jbx,0,0
jby,0,0
jbz,0,0
jca,0,0
jcb,0,0
jcc,0,0
jcd,0,0
jce,0,0
jcf,0,0
jcg,0,0
jch,0,1
jci,0,0
jcj,0,0
jck,0,0
jcl,0,0
jcm,0,0
jcn,0,0
jco,0,0
jcp,0,0
jcq,0,0
jcr,0,0
jcs,0,0
jct,0,0
jcu,0,0
jcv,0,0
jcw,0,0
jcx,0,0
jcy,0,0
jcz,0,0
jda,0,1
jdb,0,0
jdc,0,0
jdd,0,0
jde,0,0
jdf,0,0
jdg,0,0
jdh,0,0
jdi,0,0
jdj,0,1
jdk,0,0
jdl,0,0
jdm,0,4359
jdn,0,6197
jdo,1,1
jdp,0,0
jdq,0,0
jdr,0,0
jds,0,811
jdt,0,0
jdu,0,0
jdv,0,0
jdw,0,0
jdx,0,0
jdy,0,0
jdz,0,0
jea,72,11
jeb,5,0
jec,2084,9
jed,3,258
jee,20,4
jef,5,1
jeg,0,38
jeh,4,6
jei,0,1
jej,18,10
jek,2,1061
jel,148,12
jem,5,39
jen,15,52
jeo,19,0
jep,5,10
jeq,3,0
jer,177,18
jes,51,35
jet,207,122
jeu,9,2
jev,2,3
jew,192,51
jex,0,0
jey,0,0
jez,3,2
jfa,0,0
jfb,0,0
jfc,0,0
jfd,0,0
jfe,0,0
jff,0,0
jfg,0,0
jfh,0,0
jfi,0,0
jfj,0,0
jfk,0,0
jfl,0,0
jfm,0,0
jfn,0,0
jfo,0,0
jfp,0,0
jfq,0,0
jfr,0,0
jfs,0,0
jft,0,0
jfu,0,0
jfv,0,0
jfw,0,0
jfx,0,0
jfy,0,0
jfz,0,0
jga,0,0
jgb,0,0
jgc,0,0
jgd,0,0
jge,0,0
jgf,0,0
jgg,0,0
jgh,0,0
jgi,0,0
jgj,0,1
jgk,0,0
jgl,0,0
jgm,0,0
jgn,0,0
jgo,0,0
jgp,0,0
jgq,0,0
jgr,0,0
jgs,0,0
jgt,0,0
jgu,0,0
jgv,0,0
jgw,0,0
jgx,0,0
jgy,0,0
jgz,0,0
jha,1,0
jhb,0,0
jhc,0,0
jhd,0,0
jhe,0,0
jhf,0,0
jhg,0,0
jhh,0,0
jhi,0,0
jhj,0,0
jhk,0,0
jhl,0,0
jhm,0,0
jhn,0,0
jho,0,0
jhp,0,0
jhq,0,0
jhr,0,0
jhs,0,0
jht,0,0
jhu,0,0
jhv,0,0
jhw,0,0
jhx,0,0
jhy,0,0
jhz,0,0
jia,21,8
jib,41,1
jic,4,2
jid,3,5
jie,3,1
jif,6,0
jig,65,0
jih,9,4
jii,0,0
jij,0,0
jik,9,11
jil,11,2
jim,17,4
jin,40,11
jio,0,0
jip,0,0
jiq,0,1
jir,27,2
jis,3,6
jit,44,17
jiu,2,0
jiv,4,0
jiw,0,3
jix,1,0
jiy,0,0
jiz,7,14
jja,2,2
jjb,0,0
jjc,0,0
jjd,0,0
jje,0,0
jjf,0,0
jjg,0,0
jjh,0,0
jji,1,0
jjj,0,0
jjk,0,0
jjl,0,0
jjm,0,0
jjn,0,0
jjo,0,0
jjp,0,0
jjq,0,0
jjr,0,0
jjs,0,0
jjt,0,0
jju,0,1
jjv,0,0
jjw,0,0
jjx,0,0
jjy,0,0
jjz,0,0
jka,2,1
jkb,0,0
jkc,0,0
jkd,0,0
jke,0,1
jkf,0,0
jkg,0,0
jkh,0,0
jki,0,0
jkj,0,0
jkk,0,0
jkl,0,1
jkm,0,0
jkn,0,0
jko,2,1
jkp,0,0
jkq,0,0
jkr,0,0
jks,1,2
jkt,0,0
jku,1,0
jkv,0,0
jkw,0,0
jkx,0,0
jky,0,0
jkz,0,0
jla,2,1
jlb,0,0
jlc,0,0
jld,0,0
jle,0,0
jlf,0,0
jlg,0,0
jlh,0,0
jli,1,0
jlj,0,0
jlk,0,0
jll,0,0
jlm,0,0
jln,0,0
jlo,0,1
jlp,0,0
jlq,0,0
jlr,0,0
jls,0,0
jlt,0,0
jlu,0,0
jlv,0,0
jlw,0,0
jlx,0,0
jly,0,0
jlz,0,0
jma,2,1
jmb,0,0
jmc,0,0
jmd,0,0
jme,3,1
jmf,0,0
jmg,0,0
jmh,0,0
jmi,0,0
jmj,0,0
jmk,0,0
jml,0,0
jmm,0,0
jmn,0,0
jmo,1,1
jmp,0,0
jmq,0,0
jmr,0,0
jms,0,0
jmt,0,0
jmu,0,0
jmv,0,0
jmw,0,0
jmx,0,0
jmy,0,0
jmz,0,0
jna,2,2
jnb,0,0
jnc,0,0
jnd,0,0
jne,3,4
jnf,0,0
jng,0,0
jnh,0,0
jni,0,0
jnj,0,0
jnk,0,0
jnl,0,0
jnm,0,0
jnn,0,0
jno,1,0
jnp,0,0
jnq,0,0
jnr,0,0
jns,0,0
jnt,0,0
jnu,0,0
jnv,0,0
jnw,0,0
jnx,0,0
jny,0,0
jnz,0,0
joa,9,5
job,652,39
joc,45,34
jod,6,23
joe,7,0
jof,1,1
jog,36,14
joh,32,12
joi,851,4
joj,2,0
jok,107,9
jol,70,11
jom,1,5
jon,32,80
joo,1,0
jop,0,0
joq,0,0
jor,455,67
jos,24,15
jot,12,10
jou,429,125
jov,6,1
jow,15,7
jox,1,0
joy,214,1
joz,0,0
jpa,0,0
jpb,0,0
jpc,0,0
jpd,0,0
jpe,1,0
jpf,0,0
jpg,0,0
jph,0,0
jpi,0,0
jpj,0,0
jpk,0,0
jpl,0,0
jpm,0,0
jpn,0,0
jpo,0,0
jpp,0,0
jpq,0,0
jpr,1,0
jps,0,0
jpt,0,0
jpu,3,2
jpv,0,0
jpw,0,0
jpx,0,0
jpy,0,0
jpz,0,0
jqa,0,0
jqb,0,0
jqc,0,0
jqd,0,0
jqe,0,0
jqf,0,0
jqg,0,0
jqh,0,0
jqi,0,0
jqj,0,0
jqk,0,0
jql,0,0
jqm,0,0
jqn,0,0
jqo,0,0
jqp,0,0
jqq,0,0
jqr,0,0
jqs,0,0
jqt,0,0
jqu,0,0
jqv,0,0
jqw,0,0
jqx,0,0
jqy,0,0
jqz,0,0
jra,6,3
jrb,0,0
jrc,0,0
jrd,0,0
jre,0,0
jrf,0,0
jrg,0,0
jrh,0,0
jri,2,0
jrj,0,0
jrk,0,0
jrl,0,0
jrm,0,0
jrn,0,0
jro,0,0
jrp,0,0
jrq,0,0
jrr,0,0
jrs,0,0
jrt,0,0
jru,0,0
jrv,0,0
jrw,0,0
jrx,0,0
jry,0,0
jrz,0,0
jsa,0,0
jsb,0,0
jsc,0,0
jsd,0,0
jse,0,0
jsf,0,0
jsg,0,0
jsh,0,0
jsi,0,0
jsj,0,0
jsk,0,3
jsl,0,0
jsm,0,0
jsn,0,0
jso,0,0
jsp,0,0
jsq,0,0
jsr,0,0
jss,0,0
jst,1,0
jsu,0,0
jsv,0,0
jsw,0,1
jsx,0,0
jsy,0,0
jsz,0,0
jta,1,1
jtb,0,0
jtc,0,0
jtd,0,0
jte,0,0
jtf,0,0
jtg,0,0
jth,0,0
jti,0,0
jtj,0,0
jtk,0,0
jtl,0,0
jtm,1,1
jtn,0,0
jto,0,1
jtp,0,0
jtq,0,0
jtr,0,0
jts,0,0
jtt,0,0
jtu,0,0
jtv,0,0
jtw,0,0
jtx,0,0
jty,0,0
jtz,0,0
jua,10,3
jub,29,42
juc,0,14
jud,484,50
jue,2,1
juf,0,0
jug,173,125
juh,0,1
jui,148,0
juj,8,0
juk,10,2
jul,10,7
jum,405,10
jun,563,645
juo,1,0
jup,3,0
juq,1,0
jur,505,86
jus,889,81
jut,37,13
juu,0,0
juv,93,27
juw,1,13
jux,16,12
juy,0,0
juz,0,0
jva,1,1
jvb,0,0
jvc,0,0
jvd,0,0
jve,0,0
jvf,0,0
jvg,0,0
jvh,0,0
jvi,0,0
jvj,0,0
jvk,0,0
jvl,0,0
jvm,0,0
jvn,0,0
jvo,2,2
jvp,0,0
jvq,0,0
jvr,0,0
jvs,0,0
jvt,0,0
jvu,0,0
jvv,0,0
jvw,0,0
jvx,0,0
jvy,0,0
jvz,0,0
jwa,1,1
jwb,0,0
jwc,0,0
jwd,0,1
jwe,0,0
jwf,0,0
jwg,0,0
jwh,0,0
jwi,0,0
jwj,0,0
jwk,0,0
jwl,0,0
jwm,0,0
jwn,0,0
jwo,0,1
jwp,0,0
jwq,0,0
jwr,0,0
jws,0,0
jwt,0,0
jwu,0,0
jwv,0,0
jww,0,0
jwx,0,0
jwy,0,0
jwz,0,0
jxa,0,0
jxb,0,0
jxc,0,0
jxd,0,0
jxe,0,0
jxf,0,0
jxg,0,0
jxh,0,0
jxi,0,0
jxj,0,0
jxk,0,0
jxl,0,0
jxm,0,0
jxn,0,0
jxo,0,0
jxp,0,0
jxq,0,0
jxr,0,0
jxs,0,0
jxt,0,0
jxu,0,0
jxv,0,0
jxw,0,0
jxx,0,0
jxy,0,0
jxz,0,0
jya,0,0
jyb,0,0
jyc,0,0
jyd,0,0
jye,0,0
jyf,0,0
jyg,0,0
jyh,0,0
jyi,0,0
jyj,0,0
jyk,0,0
jyl,0,0
jym,0,0
jyn,0,0
jyo,0,0
jyp,0,0
jyq,0,0
jyr,0,0
jys,0,0
jyt,0,0
jyu,0,0
jyv,0,0
jyw,0,0
jyx,0,0
jyy,0,0
jyz,0,0
jza,0,0
jzb,0,0
jzc,0,0
jzd,0,0
jze,0,0
jzf,0,0
jzg,0,0
jzh,0,0
jzi,0,0
jzj,0,0
jzk,0,0
jzl,0,0
jzm,0,0
jzn,0,0
jzo,0,0
jzp,0,0
jzq,0,0
jzr,0,0
jzs,0,0
jzt,0,0
jzu,0,0
jzv,0,0
jzw,0,0
jzx,0,0
jzy,0,0
jzz,0,0
kaa,2,15
kab,170,464
kac,13,54
kad,88,468
kae,47,27
kaf,11,69
kag,453,42
kah,30,70
kai,57,208
kaj,8,10
kak,28,132
kal,273,2265
kam,54,1153
kan,320,3718
kao,9,42
kap,35,1114
kaq,0,0
kar,238,2282
kas,69,1063
kat,297,2491
kau,17,1845
kav,9,73
kaw,28,22
kax,2,0
kay,45,20
kaz,17,97
kba,40,286
kbb,0,0
kbc,0,0
kbd,1,0
kbe,85,300
kbf,0,0
kbg,0,0
kbh,0,0
kbi,124,66
kbj,0,0
kbk,0,0
kbl,7,126
kbm,0,0
kbn,0,0
kbo,83,90
kbp,0,0
kbq,0,0
kbr,19,95
kbs,0,0
kbt,0,0
kbu,30,61
kbv,0,0
kbw,0,0
kbx,0,0
kby,1,1
kbz,0,0
kca,60,5
kcb,0,0
kcc,0,0
kcd,0,0
kce,0,0
kcf,0,0
kcg,0,0
kch,29,262
kci,1,0
kcj,0,0
kck,0,0
kcl,8,0
kcm,0,0
kcn,0,0
kco,22,9
kcp,0,0
kcq,0,0
kcr,20,5
kcs,0,0
kct,0,0
kcu,14,1
kcv,0,0
kcw,0,0
kcx,0,0
kcy,0,0
kcz,0,0
kda,28,71
kdb,0,0
kdc,0,0
kdd,0,0
kde,3,47
kdf,0,0
kdg,0,0
kdh,0,0
kdi,3,88
kdj,0,0
kdk,0,0
kdl,0,0
kdm,0,0
kdn,0,0
kdo,128,70
kdp,0,0
kdq,0,0
kdr,11,46
kds,0,0
kdt,0,0
kdu,0,11
kdv,0,0
kdw,0,0
kdx,0,0
kdy,0,1
kdz,0,0
kea,43,17
keb,49,42
kec,13,9
ked,2232,37
kee,1228,38
kef,22,15
keg,20,138
keh,40,1811
kei,48,9192
kej,2,1
kek,3,45
kel,488,4351
kem,94,44
ken,1054,12647
keo,63,2
kep,48,93
keq,0,0
ker,4239,6102
kes,611,390
ket,3894,1523
keu,24,110
kev,11,16
kew,76,14
kex,0,7
key,1501,72
kez,0,6
kfa,108,174
kfb,0,0
kfc,0,0
kfd,0,0
kfe,5,131
kff,0,0
kfg,0,0
kfh,0,0
kfi,84,73
kfj,0,0
kfk,0,0
kfl,33,171
kfm,0,0
kfn,0,0
kfo,36,67
kfp,0,0
kfq,0,0
kfr,8,91
kfs,0,0
kft,0,0
kfu,44,77
kfv,0,0
kfw,0,0
kfx,0,0
kfy,0,0
kfz,0,0
kga,4,150
kgb,0,0
kgc,0,0
kgd,0,0
kge,0,471
kgf,0,0
kgg,0,0
kgh,0,0
kgi,11,23
kgj,0,0
kgk,0,0
kgl,0,26
kgm,0,0
kgn,0,0
kgo,5,19
kgp,0,0
kgq,0,0
kgr,127,116
kgs,0,0
kgt,0,0
kgu,7,34
kgv,0,0
kgw,0,0
kgx,0,0
kgy,0,0
kgz,0,0
kha,163,312
khb,1,0
khc,1,1
khd,2,0
khe,85,833
khf,0,0
khg,0,0
khh,0,0
khi,22,29
khj,0,0
khk,1,1
khl,0,0
khm,3,2
khn,5,2
kho,157,104
khp,0,0
khq,0,0
khr,2,2
khs,8,2
kht,14,2
khu,5,13
khv,1,0
khw,0,0
khx,0,0
khy,2,8
khz,0,0
kia,96,49
kib,21,26
kic,229,55
kid,334,34
kie,296,986
kif,14,44
kig,2,358
kih,7,25
kii,94,23
kij,2,7
kik,6,11
kil,742,104
kim,137,68
kin,6931,1294
kio,18,35
kip,155,104
kiq,0,0
kir,314,408
kis,379,588
kit,643,349
kiu,4,11
kiv,22,4
kiw,35,22
kix,0,0
kiy,9,6
kiz,4,63
kja,21,17
kjb,0,0
kjc,0,0
kjd,0,0
kje,3,0
kjf,0,0
kjg,0,0
kjh,0,0
kji,0,0
kjj,0,0
kjk,0,0
kjl,0,0
kjm,0,0
kjn,0,0
kjo,5,11
kjp,0,0
kjq,0,0
kjr,0,0
kjs,0,0
kjt,0,0
kju,3,15
kjv,0,0
kjw,0,0
kjx,0,0
kjy,0,0
kjz,0,0
kka,34,275
kkb,0,0
kkc,0,0
kkd,0,0
kke,40,177
kkf,0,0
kkg,0,0
kkh,1,0
kki,42,49
kkj,0,0
kkk,0,0
kkl,0,120
kkm,0,0
kkn,13,40
kko,10,597
kkp,0,0
kkq,0,0
kkr,0,142
kks,0,0
kkt,0,0
kku,5,206
kkv,0,0
kkw,0,0
kkx,0,0
kky,3,0
kkz,0,0
kla,186,2651
klb,0,0
klc,0,0
kld,0,0
kle,1148,3444
klf,0,0
klg,0,0
klh,0,1
kli,287,1503
klj,0,1
klk,0,0
kll,0,0
klm,0,0
kln,0,0
klo,69,487
klp,0,1
klq,0,0
klr,0,0
kls,0,0
klt,0,0
klu,17,1409
klv,0,0
klw,0,0
klx,0,0
kly,257,9
klz,0,0
kma,131,400
kmb,0,0
kmc,0,0
kmd,0,0
kme,40,144
kmf,0,0
kmg,0,0
kmh,0,0
kmi,3,61
kmj,0,0
kmk,0,0
kml,0,0
kmm,0,0
kmn,0,0
kmo,45,78
kmp,0,0
kmq,0,0
kmr,0,0
kms,0,0
kmt,0,0
kmu,1,51
kmv,0,0
kmw,0,0
kmx,0,0
kmy,0,1
kmz,0,0
kna,87,496
knb,0,0
knc,0,0
knd,0,0
kne,616,334
knf,0,0
kng,0,0
knh,0,0
kni,777,195
knj,0,0
knk,0,0
knl,0,0
knm,0,0
knn,0,0
kno,1426,679
knp,0,0
knq,0,0
knr,0,0
kns,0,0
knt,0,0
knu,90,114
knv,0,0
knw,0,0
knx,0,0
kny,0,1
knz,0,0
koa,16,104
kob,12,188
koc,65,254
kod,32,204
koe,39,175
kof,12,142
kog,5,203
koh,22,656
koi,39,82
koj,3,15
kok,35,176
kol,81,1811
kom,19,4320
kon,136,4289
koo,258,89
kop,52,2989
koq,0,1
kor,106,1527
kos,65,1471
kot,35,404
kou,133,27
kov,114,127
kow,28,67
kox,13,21
koy,3,1
koz,4,97
kpa,22,74
kpb,0,0
kpc,0,0
kpd,0,0
kpe,14,22
kpf,0,47
kpg,0,0
kph,2,14
kpi,69,25
kpj,0,0
kpk,0,0
kpl,50,116
kpm,0,0
kpn,0,0
kpo,41,42
kpp,0,0
kpq,0,0
kpr,8,130
kps,0,4
kpt,0,0
kpu,2,61
kpv,0,0
kpw,0,0
kpx,0,0
kpy,2,3
kpz,0,0
kqa,0,0
kqb,0,0
kqc,0,0
kqd,0,0
kqe,0,0
kqf,0,0
kqg,0,0
kqh,0,0
kqi,0,0
kqj,0,0
kqk,0,0
kql,0,0
kqm,0,0
kqn,0,0
kqo,0,0
kqp,0,0
kqq,0,0
kqr,0,0
kqs,0,0
kqt,0,0
kqu,1,46
kqv,0,0
kqw,0,0
kqx,0,0
kqy,0,0
kqz,0,0
kra,139,4413
krb,0,0
krc,0,0
krd,0,0
kre,26,2557
krf,0,0
krg,0,0
krh,0,2
kri,52,1745
krj,0,1
krk,0,0
krl,0,0
krm,0,0
krn,0,0
kro,121,1868
krp,0,0
krq,0,0
krr,0,0
krs,0,0
krt,0,0
kru,112,262
krv,0,0
krw,0,0
krx,0,0
kry,14,73
krz,1,0
ksa,33,601
ksb,35,107
ksc,46,863
ksd,2,41
kse,44,341
ksf,2,77
ksg,18,71
ksh,184,110
ksi,97,283
ksj,0,3
ksk,6,106
ksl,16,66
